0021,LUX BOGOTÁ,0021-LINEA 2,LINEA DE ENVASADO NRO 2    VIDRIO 300 NR,829679,TRANSPORTADOR DE BOTELLAS VACIAS,23407,INSPECC. GENERAL SEMANAL TRANSP. BOTELLA,13108241,Inspec. general semanal  transp. botella,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 2,LINEA DE ENVASADO NRO 2    VIDRIO 300 NR,829680,TRANSPORTADOR DE BOTELLAS LLENAS,23408,INSPEC. GNERAL SEMNALTRANS BOTELLA LLENA,13108242,Inspec.gneral semnal trans.botella llena,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-PLANTA DE AGUA,TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70946554,TANQUE  AGUA RECUPERADA LB05,23396,INSPECCION GRAL SEMANAL TANQUE LB05,13108221,INSPECCCION GRAL SEMANAL TANQUE LB05,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-ENVASADO TETRAPACK L3,LINEA DE ENVASADO NRO 8 TETRA,558093,TETRA SHRINK WRAPPER 32,35105,INSPEC.GENERAL SEMANAL TETRA SW-32,13108463,INSPEC.GENERAL SEMANAL TETRA SW-32,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-PLANTA DE AGUA,TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70946556,TANQUE  AGUA RECUPERADA LB07,23398,INSPECCION GRAL SEMANAL TANQUE LB07,13108225,INSPECCCION GRAL SEMANAL TANQUE LB07,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,69961467,JARABE TERMINADO,23400,INSPECCION GRAL SEMANAL L JARABE TERMINA,13108226,INSPECCCION GRAL SEMANAL L JARABE TERMIN,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,659605,TANQUE DE COMBUSTIBLE,23360,INSPECCION GRAL SEMANAL TK COMBUSTIBLE,13108207,INSPECCCION GRAL SEMANAL TK COMBUSTIBLE,sin especificar,PM02,ABIE,2023-09-14 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,659605,TANQUE DE COMBUSTIBLE,23360,INSPECCION GRAL SEMANAL TK COMBUSTIBLE,13108206,INSPECCCION GRAL SEMANAL TK COMBUSTIBLE,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 2,LINEA DE ENVASADO NRO 2    VIDRIO 300 NR,540020,ENFARDADORA,23369,INSPECC. GENERAL SEMANAL ENFARDADORA,13108212,Inspec. general semanal Enfardadora,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 2,LINEA DE ENVASADO NRO 2    VIDRIO 300 NR,540020,ENFARDADORA,23369,INSPECC. GENERAL SEMANAL ENFARDADORA,13108213,Inspec. general semanal Enfardadora,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-PLANTA DE AGUA,TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70946564,UNIDAD CENTRAL DE CIP,23395,INSPEC.GENERAL SEMANAL UNIDAD CENTRALCIP,13108219,INSPECCCION GRAL SEMANAL UNID CENTRAL CI,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-PLANTA DE AGUA,TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70946555,TANQUE  AGUA RECUPERADA LB06,23397,INSPECCION GRAL SEMANAL TANQUE LB06,13108223,INSPECCCION GRAL SEMANAL TANQUE LB06,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 2,LINEA DE ENVASADO NRO 2    VIDRIO 300 NR,599594,INSPECTOR DE BOTELLAS LLENAS,23401,INSPECC. GENERAL SEMANAL INSPEC. BOTELLA,13108227,Inspec. general semanal inspec. botella,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 2,LINEA DE ENVASADO NRO 2    VIDRIO 300 NR,599595,INSPECTOR DE BOTELLAS VACIAS,23402,INSPECC. GENERAL SEMANAL BOTELLAS VACIAS,13108230,Inspec. general semanal botellas vacias,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 2,LINEA DE ENVASADO NRO 2    VIDRIO 300 NR,579068,ENVOLVEDOR DE PALETS,23404,INSPEC. GENERAL SEMANAL ENVOLVEDOR PALE,13108238,Inspec. general semanal envolvedor palet,sin especificar,PM02,ABIE,2023-09-14 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 3,LINEA DE ENVASADO NRO 3    PET,519544,LLENADORA DE BOTELLAS,18261,INSPECC. GENERAL SEMANAL LLENADORA,13108053,Inspec. general semanal llenadora,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-PLANTA DE AGUA,TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70946564,UNIDAD CENTRAL DE CIP,23395,INSPEC.GENERAL SEMANAL UNIDAD CENTRALCIP,13108220,INSPECCCION GRAL SEMANAL UNID CENTRAL CI,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,69961447,TANQUE DE AGUAS DULCES,23393,INSPECCION GRAL SEMANAL TANQUE AGUA DULC,13108215,INSPECCCION GRAL SEMANAL TANQUE AGUA DUL,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-PREPARACION JUGOS HIT,EQUIPOS PARA PREPARACION JUGOS HIT,709785,SISTEMA DISTRIBUCION SEMIELAB AREA 228,49814,INSP SEMANAL GRAL SIST DISTRIBUCION A228,13108546,INSP GRAL  SEMANAL SIST DISTRI A 228,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-PREPARACION JUGOS HIT,EQUIPOS PARA PREPARACION JUGOS HIT,709785,SISTEMA DISTRIBUCION SEMIELAB AREA 228,49814,INSP SEMANAL GRAL SIST DISTRIBUCION A228,13108547,INSP GRAL  SEMANAL SIST DISTRI A 228,sin especificar,PM02,ABIE,2023-09-14 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,649563,COMPRESOR DE AIRE,18362,INSPECCION GRAL SEMANAL COMPRESOR AIRE,13108057,INSPECCCION GRAL SEMANAL COMPRESOR AIRE,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 5,LINEA DE ENVASADO  PET N.R. KRONES,579065,PALETIZADORA,18431,INSPECC. GENERAL SEMANAL PALETIZADORA,13108058,Inspec.gneral semnal paletizadora,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-ENVASADO TETRAPACK L2,LINEA DE ENVASADO NRO 9  TETRA,829903,LINE CONTROLLER 30 PLUS,35104,INSPEC.GENERAL SEMANAL LINE CONTROLLER-3,13108460,INSPEC.GENERAL SEMANAL LINE CONTROLLER,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,829009,TETRA ALBRIX,29481,INSPECCION SEMANAL TETRA ALBIRX,13108373,INSPECCCION GRAL SEMANAL TETRA ALBRIX,sin especificar,PM02,ABIE,2023-09-14 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 11 NHF,0021-LINEA 11 NHF,820183,SECADOR DE ENVASE FULLBODY,46494,INSP GRAL SEMANAL SECADOR FULLBODY,13108504,INSP GRAL SEMANAL SECADOR FULLBODY,sin especificar,PM02,ABIE,2023-09-13 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 1,LINEA DE ENVASADO NRO 1    PET,90022602,UNIDAD DOSIFICADORA DE NITRÓGENO,28884,INSP GRAL SEMANAL DOSIFIC NITROGENO,13108370,Inspec. general semanal dosificador nitr,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 5,LINEA DE ENVASADO  PET N.R. KRONES,579066,ENVOLVEDOR DE PALETS,18432,INSPECC.GENERAL SEMANAL ENVOLVEDOR PALET,13108063,Inspec. general semanal envolvedor palet,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,650010,CALDERA 2 - EDINSA,19272,INSPECCION GRAL SEMANAL CALDERA N°1,13108070,INSPECCCION GRAL SEMANAL CCALDERA N°1,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 1,LINEA DE ENVASADO NRO 1    PET,900157,TRANSPORTADOR VENTILADOR BOTELLAS VAC. 2,6771,INSPECC. GENERAL TRANSP. BOTELLAS AEREO,13107931,Inspec. general semanal transp. aereo,sin especificar,PM02,ABIE,2023-09-13 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,740008,SUBESTACION ELECTRICA JUGOS,2487,INSPECCION SEMANAL SUBESTACION JUGOS,13107908,INSPECCCION GRAL SEMANAL SUBESTACION JUG,sin especificar,PM02,ABIE,2023-09-15 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,749253,SUBESTACION ELECTRICA,2486,INSPECCION SEMANAL SUBESTACION ELECTRICA,13107906,INSPECCCION GRAL SEMANAL SUBESTACION ELE,sin especificar,PM02,ABIE,2023-09-13 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 4,LINEA DE ENVASADO NRO 4    PET,519541,LLENADORA DE BOTELLAS,14222,INSPECC. GENERAL SEMANAL LLENADORA,13107971,Inspec. general semanal llenadora,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 11 NHF,0021-LINEA 11 NHF,820218,LIMPIEZA POR ESPUMA,46458,PLAN MTTO GRAL LIMPIADOR ESPUMADOR,13108490,INSP GRAL SEMANAL LIMPIEZA ESPUMADOR,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 2,LINEA DE ENVASADO NRO 2    VIDRIO 300 NR,698415,INTERCAMBIADOR DE PLACAS,50311,PLAN MTTO PREV. INT.PLACAS  L-2,13108556,Inspec. general semanal interca de placa,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,69961441,TANQUES DE INGREDIENTES,23415,INSPECCION GRAL SEMANAL TANQUE INGREDIEN,13108258,INSPECCCION GRAL SEMANAL TANQUE INGREDIE,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 1,LINEA DE ENVASADO NRO 1    PET,900152,TRANSPORTADOR DE CAJAS,3915,MTTO MECANICO TRANSP. PAQ. L-1,13107911,Inspec. general semanal Empacadora,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-PREPARACION JUGOS HIT,EQUIPOS PARA PREPARACION JUGOS HIT,70946527,TANQUE DISOLUCION LECHE,23487,INSPECCION SEMANAL TANQUE DISOLUTOR,13108347,INSPECCCION GRAL SEMANAL TK DISOLUTOR LE,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,69961446,TANQUE DISOLUTOR,23438,INSPECCION GRAL SEMANAL TANQUE DISOLUTOR,13108299,INSPECCCION GRAL SEMANAL TANQUE DISOLUTO,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,659643,ACUMULADOR DE SUCCIÓN 1,20995,INSPECCION GRAL SEMANAL ACUMULADORSUCCIO,13108167,INSPECCCION GRAL SEMANAL ACUMULADOR SUCC,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,69961443,TANQUE DE ACIDO CITRICO,23436,INSPECCION GRAL SEMANAL TANQUE ACIDO CIT,13108294,INSPECCCION GRAL SEMANAL TANQUE ACIDO,sin especificar,PM02,ABIE,2023-09-14 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 1,LINEA DE ENVASADO NRO 1    PET,900152,TRANSPORTADOR DE CAJAS,3915,INSPECC. GENERAL SEMANAL TRANSP. CAJAS,13107912,Inspec. general semanal transp. cajas,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 5,LINEA DE ENVASADO  PET N.R. KRONES,900140,TRANSPORTADOR VENTILADOR BOTELLAS VACIAS,4189,INSPECC.GENERAL SEMANAL TRANSP.VENTILADO,13107928,Inspec. general semanal transp. ventilad,sin especificar,PM02,ABIE,2023-09-13 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,69961441,TANQUES DE INGREDIENTES,23415,INSPECCION GRAL SEMANAL TANQUE INGREDIEN,13108259,INSPECCCION GRAL SEMANAL TANQUE INGREDIE,sin especificar,PM02,ABIE,2023-09-14 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,70946528,TANQUE AGUA DESTILADA,23456,INSPECCION GRAL SEMANAL TK AGUA DESTILAD,13108314,INSPECCCION GRAL SEMANAL TK AAGUA DESTIL,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 3,LINEA DE ENVASADO NRO 3    PET,739535,TUNEL DE CALENTAMIENTO ETIQUETADORA,23489,INSPECC. GENERAL SEMANAL CALENTAM. ETIQU,13108354,Inspec. general semanal Tunel Cal,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 3,LINEA DE ENVASADO NRO 3    PET,739535,TUNEL DE CALENTAMIENTO ETIQUETADORA,23489,INSPECC. GENERAL SEMANAL CALENTAM. ETIQU,13108353,Inspec. general semanal Tunel Cal,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 11 NHF,0021-LINEA 11 NHF,820184,ETIQUETADORA MANGAS,46495,INSP GRAL SEMANAL ETIQUETADORA MANGAS 1,13108507,INSP GRAL SEMANAL ETIQUETADORA MANGAS 1,sin especificar,PM02,ABIE,2023-09-13 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 3,LINEA DE ENVASADO NRO 3    PET,820078,ETIQUETADORA CONTIROLL HS,23838,INSPEC. GENERAL SEMANAL ETIQUETADORA ENV,13108357,Inspec. general semanal etiquetadora env,sin especificar,PM02,ABIE,2023-09-14 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 2,LINEA DE ENVASADO NRO 2    VIDRIO 300 NR,820083,ETIQUETADORA ROTATIVA,25852,INSPECCION GENERAL SEMANAL ETIQUETADORA,13108358,inspeccion general semanal etiquetadora,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,69963512,PUENTE GRUA MANEJO AZUCAR 3 TON,49813,INSP SEMANAL GRAL PUENTE GURA AZUCAR,13108545,INSP GRAL  SEMANAL SISTEMA PUENTE GRUA,sin especificar,PM02,ABIE,2023-09-14 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,749684,UPS 15 KVA,52131,INSPECCION SEMANAL UPS 15 KVA,13108583,INSP SEMANAL GRAL UPS  15 KVA,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,749684,UPS 15 KVA,52131,INSPECCION SEMANAL UPS 15 KVA,13108584,INSP SEMANAL GRAL UPS  15 KVA,sin especificar,PM02,ABIE,2023-09-13 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 3,LINEA DE ENVASADO NRO 3    PET,829886,TRANSPORTADOR AEREO DE BOTELLAS,31149,INSPECC. GENERAL SEMANAL TRANSP. AERE,13108421,Insp. semanal trasnp. aereo,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 3,LINEA DE ENVASADO NRO 3    PET,829886,TRANSPORTADOR AEREO DE BOTELLAS,31149,INSPECC. GENERAL SEMANAL TRANSP. AERE,13108422,Insp. semanal trasnp. aereo,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 11 NHF,0021-LINEA 11 NHF,589702,CODIFICADOR LLENADORA,46460,INSPECCION SEMANAL CODIFICADOR LASER NHF,13108493,INSP GRAL SEMANAL CODIFICADOR LASER NHF,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,670015,PLANTA ELECTRICA (AG. LA MESA),26971,INSPECCION SEMANAL PLANTA ELECTRICA,13108363,INSPECCCION GRAL SEMANAL PLANTA ELECTRIC,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-ENVASADO TETRAPACK L1,LINEA DE ENVASADO NRO 10 TETRA,900251,APLICADOR DE PITILLOS,13484,INSPEC.GENERAL SEMANAL APLICADOR PITILLO,13107962,Inspec. gneral semnal aplicador pitillos,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 3,LINEA DE ENVASADO NRO 3    PET,829889,TRANSPORTADOR DE ESTIBAS,31192,INSPECC. GENERALTRANSP. DE ESTIBAS L-3,13108438,Inspec. general semanal transp. palet,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 2,LINEA DE ENVASADO NRO 2    VIDRIO 300 NR,698415,INTERCAMBIADOR DE PLACAS,50311,PLAN MTTO PREV. INT.PLACAS  L-2,13108557,Inspec. general semanal interca de placa,sin especificar,PM02,ABIE,2023-09-14 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-PREPARACION JUGOS HIT,EQUIPOS PARA PREPARACION JUGOS HIT,829080,TANQUE PREPARACION NHF 1,50327,INSP GRAL SEMANAL TANQUE PREPARACION NH,13108559,INSP GRAL SEMANAL TANQUE PREPARACION NHF,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-ENVASADO TETRAPACK L1,LINEA DE ENVASADO NRO 10 TETRA,900249,ACUMULADOR HELIX,13482,INSPEC.GENERAL SEMANAL ACUMULADOR HELIX,13107958,Inspec. gneral semnal acumulador helix,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 5,LINEA DE ENVASADO  PET N.R. KRONES,900149,ETIQUETADORA,4661,INSPECC. GENERAL SEMANAL ETIQUETADORA,13107929,Inspec. general semanal etiquetadora,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-ENVASADO TETRAPACK L2,LINEA DE ENVASADO NRO 9  TETRA,829901,ACUMULADOR HELIX-30,35102,INSPECCION SEMANAL ACUMULADOR HELIX,13108456,INSPECCCION GRAL SEMANAL ACUMULADOR HELI,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-LINEA 3,LINEA DE ENVASADO NRO 3    PET,829888,TRANSPORTADOR DE CAJAS,31191,INSP. GENERAL SEMANAL TRANSP. PAQ. L-3,13108437,Inspec. general semanal transp. paquetes,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-PREPARACION JUGOS HIT,EQUIPOS PARA PREPARACION JUGOS HIT,90011601,TETRA THERM ASEPTIC FLEX,26713,INSPECCION GRAL SEMANAL PASTER TETRAFLEX,13108362,INSPECCCION GRAL SEMANAL PASTER TETRAFLE,sin especificar,PM02,ABIE,2023-09-15 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-PREPARACION JUGOS HIT,EQUIPOS PARA PREPARACION JUGOS HIT,900247,PASTEURIZADOR TETRAPACK DRINK 10,18075,INSPECCION SEMANAL PASTER TETRA DRINK,13108040,INSPECCCION GRAL SEMANAL PASTER TETRADRI,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-ENVASADO TETRAPACK L2,LINEA DE ENVASADO NRO 9  TETRA,519566,LLENADORA A3/FLEX,35067,INSPECCION SEMANAL LLENADORA A3/FLEX,13108443,Inspec. general semanal llenadora tetra,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-ENVASADO TETRAPACK L2,LINEA DE ENVASADO NRO 9  TETRA,829896,TRANSPORTADORES  ENVASES PC-23,35101,INSPECCION SEMANAL TRANSP DE ENVASE,13108453,INSPECCCION GRAL SEMANAL TRANS DE ENVASE,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-ENVASADO TETRAPACK L2,LINEA DE ENVASADO NRO 9  TETRA,829896,TRANSPORTADORES  ENVASES PC-23,35101,INSPECCION SEMANAL TRANSP DE ENVASE,13108454,INSPECCCION GRAL SEMANAL TRANS DE ENVASE,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-ENVASADO TETRAPACK L2,LINEA DE ENVASADO NRO 9  TETRA,710326,ENCARTONADORA CP-32,35069,INSPECCION SEMANAL ENCARTONADORA-32,13108447,Inspec. general semanal encartonadora,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-ENVASADO TETRAPACK L1,LINEA DE ENVASADO NRO 10 TETRA,900250,LINE CONTROLLER,13483,INSPEC.GENERAL SEMANAL LINE CONTROLLER,13107961,Inspec. gneral semnal line controller,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,749677,CELDA DE PROTECCIÓN 630A - 36 KV,52124,INSP GRAL SEMANAL CELDA PROTECCI 630A-36,13108570,INSP SEMANAL CELDA PROTEC SUB ESTACION,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-ENVASADO TETRAPACK L2,LINEA DE ENVASADO NRO 9  TETRA,589691,CODIFICADOR DOMINO A520i,35068,INSPECCION SEMANAL CODIFICADOR 520i,13108445,Inspec. gneral semanal codificador,sin especificar,PM02,ABIE,2023-09-12 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-ENVASADO TETRAPACK L2,LINEA DE ENVASADO NRO 9  TETRA,829902,SIST LUBRICACION TRANSPORTADORES,35103,INSPEC.GENERAL SEMANAL SIST. LUBRICACION,13108459,INSPEC.GENERAL SEMANAL SIST. LUBRICACION,sin especificar,PM02,ABIE,2023-09-14 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-ENVASADO TETRAPACK L2,LINEA DE ENVASADO NRO 9  TETRA,829902,SIST LUBRICACION TRANSPORTADORES,35103,INSPEC.GENERAL SEMANAL SIST. LUBRICACION,13108458,INSPEC.GENERAL SEMANAL SIST. LUBRICACION,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,749679,CELDA DE PROTECCIÓN 630A - 24 KV,52126,INSP GRAL SEMANAL CELDA PROTECCIÓN 630A-,13108577,INSP SEMANAL CELDA PROTEC SUB ESTACION,sin especificar,PM02,ABIE,2023-09-14 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,749680,CELDA TRANSFORMADOR 2MVA 34.5/11.4 KV,52127,INSP GRAL SEMANAL CELDA TRANSFORMADOR 2M,13108578,INSP SEMANAL TRANSFORMADOR 2MVA,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,749681,CELDA TRAFO 2MVA 11.400/440 V,52128,INSP GRAL SEMANAL CELDA TRAFO 2MVA 11.40,13108579,INSP SEMANAL CELDA TRAFO 2MVA 11.400/440,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,749682,TRANSFORMADOR 2MVA 34.5/11.4 KV,52129,INSP GRAL SEMANAL TRANSFORMADOR 2MVA 34.,13108580,INSP SEMANAL TRANSFORMADOR 2MVA 34.5/11.,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-PLANTA DE AGUA,TRATAMIENTO DE AGUA ENVASADO GASEOSAS,709659,LAMPARA UV,49815,INSP SEMANAL GRAL LAMPARA UV OR-02,13108550,INSP GRAL  SEMANAL LAMPARA UV OR-02,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-PLANTA DE AGUA,TRATAMIENTO DE AGUA ENVASADO GASEOSAS,709659,LAMPARA UV,49815,INSP SEMANAL GRAL LAMPARA UV OR-02,13108551,INSP GRAL  SEMANAL LAMPARA UV OR-02,sin especificar,PM02,ABIE,2023-09-14 05:00:00,,0,0.1
0021,LUX BOGOTÁ,0021-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,749683,TRANSFORMADOR 2MVA 11.400/440 V,52130,INSP GRAL SEMANAL  TRANSFORMADOR 2MVA 11,13108581,INSP SEMANAL TRANSFORMADOR 2MVA 11.4,sin especificar,PM02,ABIE,2023-09-11 05:00:00,,0,0.1
